frame,landmark,vector,total_vector
41,hand_0_15,"[0.0036763250827789307, -0.009401559829711914]",0.00010190469334592223
41,hand_0_16,"[0.008639365434646606, -0.010324075818061829]",0.00018122517661045556
41,hand_0_17,"[-0.00449371337890625, -0.005755558609962463]",5.331991484447407e-05
41,hand_0_18,"[-0.0037771761417388916, -0.0006485879421234131]",1.4687725924389383e-05
41,hand_0_19,"[-0.0028571486473083496, -0.002817705273628235]",1.6102761401848298e-05
41,hand_0_20,"[0.0011645853519439697, -0.0044271498918533325]",2.0955915206899434e-05
41,hand_1_0,"[0.0004353523254394531, -0.0006437301635742188]",6.039201707608299e-07
41,hand_1_1,"[0.0018481612205505371, -0.0026142001152038574]",1.0249742139478712e-05
41,hand_1_2,"[0.0016775727272033691, -0.004947662353515625]",2.7293613019452323e-05
41,hand_1_3,"[0.0008791089057922363, -0.005512535572052002]",3.1160880901381915e-05
41,hand_1_4,"[0.0017101764678955078, -0.005829155445098877]",3.690375675446944e-05
41,hand_1_5,"[-0.0004811882972717285, -0.004764139652252197]",2.2928568803592952e-05
41,hand_1_6,"[9.447336196899414e-05, -0.0028023719787597656]",7.862213923459649e-06
41,hand_1_7,"[0.0021970272064208984, -0.00242692232131958]",1.0716880499472836e-05
41,hand_1_8,"[0.0040344297885894775, -0.002680957317352295]",2.346415585652295e-05
41,hand_1_9,"[-0.0019356608390808105, -0.005098402500152588]",2.9740490937513187e-05
41,hand_1_10,"[0.0002720355987548828, -0.004212439060211182]",1.781864620298279e-05
41,hand_1_11,"[-0.0009823441505432129, 0.0017864108085632324]",4.156263607058008e-06
41,hand_1_12,"[-0.0023351311683654785, 0.006333410739898682]",4.556492917373589e-05
41,hand_1_13,"[-0.0029502511024475098, -0.004416465759277344]",2.820915137036195e-05
41,hand_1_14,"[-0.0004851818084716797, -0.002549588680267334]",6.7358038258191755e-06
41,hand_1_15,"[-0.001582801342010498, 0.003604412078857422]",1.5497046522483515e-05
41,hand_1_16,"[-0.0025821924209594727, 0.007394194602966309]",6.134183152539663e-05
41,hand_1_17,"[-0.0030028820037841797, -0.0026407241821289062]",1.599072453473127e-05
41,hand_1_18,"[-0.002198636531829834, -0.0023927688598632812]",1.0559345415828147e-05
41,hand_1_19,"[-0.003201305866241455, 0.002151310443878174]",1.4876495875171258e-05
41,hand_1_20,"[-0.004756331443786621, 0.005218625068664551]",4.985673641044741e-05
42,pose_0,"[0.024839401245117188, 0.0005939602851867676]",0.0006173486430363084
42,pose_1,"[0.022477567195892334, 0.0011716783046722412]",0.0005066138570954948
42,pose_2,"[0.019365429878234863, 0.0010057389736175537]",0.00037603138525188484
42,pose_3,"[0.0176505446434021, 0.0006513297557830811]",0.000311965956659499
42,pose_4,"[0.02387028932571411, 0.0012170374393463135]",0.0005712718926220717
42,pose_5,"[0.023702293634414673, 0.0011424124240875244]",0.0005631038296787239
42,pose_6,"[0.02334994077682495, 0.0012407004833221436]",0.0005467590719705484
42,pose_7,"[0.014713585376739502, -0.00048382580280303955]",0.00021672368204606052
42,pose_8,"[0.016897648572921753, 0.0016245990991592407]",0.00028816984952695357
42,pose_9,"[0.024375319480895996, -0.0002551078796386719]",0.0005942212798260016
42,pose_10,"[0.023989826440811157, -0.0005545318126678467]",0.0005758192781915028
42,pose_11,"[0.007270216941833496, 0.004976391792297363]",7.762052965176736e-05
42,pose_12,"[0.007362663745880127, -0.0026878714561462402]",6.143347039966329e-05
42,pose_13,"[0.00016492605209350586, 0.006074845790863037]",3.693095198542551e-05
42,pose_14,"[0.000268593430519104, 0.009581983089447021]",9.188654235736671e-05
42,pose_15,"[0.0011574625968933105, -0.0010607242584228516]",2.4648556156137147e-06
42,pose_16,"[-0.0006216466426849365, -0.024711400270462036]",0.0006110397478753526
42,pose_17,"[0.0009369254112243652, -0.0029592514038085938]",9.634998097141079e-06
42,pose_18,"[-0.0122469961643219, -0.032350704073905945]",0.00119655696912635
42,pose_19,"[0.001648545265197754, -0.0030165910720825195]",1.1817523187573897e-05
42,pose_20,"[-0.01378580927848816, -0.029120534658432007]",0.00103805407625579
42,pose_21,"[0.0018177032470703125, -0.002643764019012451]",1.0293533282634826e-05
42,pose_22,"[-0.009002834558486938, -0.023359209299087524]",0.0006267036891660638
42,pose_23,"[0.00196230411529541, 8.33272933959961e-05]",3.857580878730005e-06
42,pose_24,"[0.0008722841739654541, -0.0005559921264648438]",1.0700069248414934e-06
42,pose_25,"[0.001934349536895752, 0.0007392168045043945]",4.288149614950498e-06
42,pose_26,"[-0.0009426474571228027, -0.0002301931381225586]",9.415731092587976e-07
42,pose_27,"[-0.00342482328414917, 0.00018930435180664062]",1.1765250665263238e-05
42,pose_28,"[-0.009023666381835938, 0.0010869503021240234]",8.260801592996359e-05
42,pose_29,"[-0.0033200979232788086, 8.392333984375e-05]",1.1030093347130787e-05
42,pose_30,"[-0.012685179710388184, 2.288818359375e-05]",0.00016091430815379226
42,pose_31,"[-0.006595015525817871, 0.0009324550628662109]",4.43637022300436e-05
42,pose_32,"[-0.0050272345542907715, 0.003366827964782715]",3.660861780829805e-05
42,hand_0_0,"[-0.008214980363845825, -0.02460584044456482]",0.0006729332863617543
42,hand_0_1,"[-0.02165210247039795, -0.03459995985031128]",0.0016659707630317655
42,hand_0_2,"[-0.03930017352104187, -0.03780393302440643]",0.002973640990897808
42,hand_0_3,"[-0.05295521020889282, -0.040891483426094055]",0.004476367705054551
42,hand_0_4,"[-0.061783432960510254, -0.041568249464035034]",0.005545111951890114
42,hand_0_5,"[-0.037249475717544556, -0.02730846405029297]",0.002133275650018085
42,hand_0_6,"[-0.034115374088287354, -0.022970646619796753]",0.0016915093553153682
42,hand_0_7,"[-0.042479366064071655, -0.016856640577316284]",0.0020886428727582285
42,hand_0_8,"[-0.05007326602935791, -0.01798379421234131]",0.0028307488251186896
42,hand_0_9,"[-0.035066068172454834, -0.024933695793151855]",0.0018513183229806884
42,hand_0_10,"[-0.03834575414657593, -0.021583378314971924]",0.0019362390805568452
42,hand_0_11,"[-0.041038960218429565, -0.01888616383075714]",0.0020408834400520437
42,hand_0_12,"[-0.0415840744972229, -0.019790858030319214]",0.0021209133133668345
42,hand_0_13,"[-0.030458390712738037, -0.023614242672920227]",0.0014853460218253733
42,hand_0_14,"[-0.03253781795501709, -0.020247966051101685]",0.0014686897264803989
42,hand_0_15,"[-0.03231096267700195, -0.01830144226551056]",0.0013789410981124295
42,hand_0_16,"[-0.032451748847961426, -0.018127769231796265]",0.001381732020612425
42,hand_0_17,"[-0.02467125654220581, -0.02327527105808258]",0.0011504091421985496
42,hand_0_18,"[-0.023854494094848633, -0.021593347191810608]",0.0010353095314672434
42,hand_0_19,"[-0.02332577109336853, -0.02043050527572632]",0.0009614971429217078
42,hand_0_20,"[-0.023215532302856445, -0.021057412028312683]",0.0009823755414350988
42,hand_1_0,"[0.007922887802124023, -0.010946094989776611]",0.00018258914665025827
42,hand_1_1,"[0.0062667131423950195, -0.009295105934143066]",0.0001256706879360081
42,hand_1_2,"[0.0031505227088928223, -0.012115418910980225]",0.00015670916872778662
42,hand_1_3,"[0.001475512981414795, -0.01038813591003418]",0.00011009050624366523
42,hand_1_4,"[-0.001623988151550293, -0.004593193531036377]",2.3734764329930158e-05
42,hand_1_5,"[0.009640872478485107, -0.01630955934524536]",0.0003589481481824919
42,hand_1_6,"[0.01848125457763672, -0.0021816492080688477]",0.0003463163640304856
42,hand_1_7,"[0.032128870487213135, 0.005250990390777588]",0.0010598372188681537
42,hand_1_8,"[0.04302358627319336, 0.010580062866210938]",0.0019629667060598877
42,hand_1_9,"[0.008294880390167236, -0.01909250020980835]",0.00043332860494871284
42,hand_1_10,"[0.006080329418182373, -0.02062225341796875]",0.0004622477418685378
42,hand_1_11,"[0.002769172191619873, -0.011306345462799072]",0.00013550176235099798
42,hand_1_12,"[0.0006692409515380859, 0.0004794001579284668]",6.777079626374416e-07
42,hand_1_13,"[0.006340920925140381, -0.02046835422515869]",0.0004591608028654548
42,hand_1_14,"[0.004551589488983154, -0.019553422927856445]",0.00040305331507184405
42,hand_1_15,"[0.0004596710205078125, -0.007143080234527588]",5.1234892683993394e-05
42,hand_1_16,"[-0.002577662467956543, 0.006618142127990723]",5.044414902499739e-05
42,hand_1_17,"[0.005077481269836426, -0.019347310066223145]",0.00040009922284411914
42,hand_1_18,"[0.002905428409576416, -0.01874476671218872]",0.0003598077933375521
42,hand_1_19,"[-0.003184676170349121, -0.008442997932434082]",8.142637639707573e-05
42,hand_1_20,"[-0.008834779262542725, 0.004588961601257324]",9.911189319566915e-05
43,pose_0,"[0.017484188079833984, -0.0023810118436813354]",0.0003113660502107596
43,pose_1,"[0.013767242431640625, -0.0034065693616867065]",0.00020114167898754864
43,pose_2,"[0.012854397296905518, -0.0034126192331314087]",0.00017688149989703028
43,pose_3,"[0.012441158294677734, -0.0035597681999206543]",0.00016745436935039493
43,pose_4,"[0.01321786642074585, -0.003733322024345398]",0.00018864968605414312
43,pose_5,"[0.012631475925445557, -0.00368402898311615]",0.0001731262536035505
43,pose_6,"[0.011971354484558105, -0.003470495343208313]",0.00015535766612218005
43,pose_7,"[0.012858390808105469, -0.003783091902732849]",0.00017964999851849406
43,pose_8,"[0.009117692708969116, -0.003803938627243042]",9.760226941502026e-05
43,pose_9,"[0.01686948537826538, -0.005037158727645874]",0.0003099525049750085
43,pose_10,"[0.017006635665893555, -0.0060027241706848145]",0.0003252583541417664
43,pose_11,"[0.006314456462860107, 0.0035127997398376465]",5.2212122433559216e-05
43,pose_12,"[0.007212400436401367, -0.0007526874542236328]",5.2585258458748285e-05
43,pose_13,"[0.00015544891357421875, 0.010310530662536621]",0.00010633120690783926
43,pose_14,"[0.00033661723136901855, 0.010042786598205566]",0.00010097087381755188
43,pose_15,"[0.00028955936431884766, -0.007050871849060059]",4.9798638457332345e-05
43,pose_16,"[-0.007220417261123657, -0.015977084636688232]",0.0003074016589126316
43,pose_17,"[0.000803530216217041, -0.019986510276794434]",0.0004001062538527833
43,pose_18,"[-0.011568814516067505, -0.028273001313209534]",0.0009332000725639222
43,pose_19,"[0.006745874881744385, -0.017360210418701172]",0.00034688373370173053
43,pose_20,"[-0.012554347515106201, -0.022954344749450684]",0.0006845135844066874
43,pose_21,"[0.006192684173583984, -0.015461504459381104]",0.0002774074574212193
43,pose_22,"[-0.010659754276275635, -0.02086976170539856]",0.0005491773148706969
43,pose_23,"[0.0013238191604614258, 0.002843201160430908]",9.836290008280457e-06
43,pose_24,"[-0.004998296499252319, -1.3113021850585938e-05]",2.4983139845780045e-05
43,pose_25,"[-0.005186796188354492, 0.0032958984375]",3.776580120984363e-05
43,pose_26,"[-0.010145843029022217, 0.0004481077194213867]",0.00010313893129776375
43,pose_27,"[-0.011783063411712646, 0.005785226821899414]",0.00017230943274526567
43,pose_28,"[-0.02092304825782776, 0.0014244318008422852]",0.00043980295435464
43,pose_29,"[-0.010327458381652832, 0.0056552886962890625]",0.00013863868686314618
43,pose_30,"[-0.02314019203186035, 0.0011289119720458984]",0.0005367429295120019
43,pose_31,"[-0.01859426498413086, 0.0051386356353759766]",0.00037215226649323085
43,pose_32,"[-0.025554955005645752, 0.002091526985168457]",0.0006574302104702667
43,hand_0_0,"[-0.021416574716567993, -0.018236488103866577]",0.0007912391709528066
43,hand_0_1,"[-0.030416667461395264, -0.01030510663986206]",0.0010313688823160305
43,hand_0_2,"[-0.031491219997406006, -0.011693179607391357]",0.001128427386255737
43,hand_0_3,"[-0.027233541011810303, -0.00892193615436554]",0.0008212667007845287
43,hand_0_4,"[-0.017252862453460693, -0.004813671112060547]",0.00032083269241311996
43,hand_0_5,"[-0.034635722637176514, -0.013788759708404541]",0.001389763176895542
43,hand_0_6,"[-0.044011056423187256, -0.024655401706695557]",0.0025448619208034984
43,hand_0_7,"[-0.04248356819152832, -0.07893455773591995]",0.008035517971249517
43,hand_0_9,"[-0.03139984607696533, -0.014954566955566406]",0.0012095894064856338
43,hand_0_10,"[-0.04011857509613037, -0.0335446298122406]",0.002734742256984113
43,hand_0_11,"[-0.03408357501029968, -0.09004311263561249]",0.009269452218592322
43,hand_0_13,"[-0.029276609420776367, -0.012285485863685608]",0.0010080530220835104
43,hand_0_14,"[-0.03667989373207092, -0.016970917582511902]",0.0016334266477884274
43,hand_0_15,"[-0.03299516439437866, -0.023714616894721985]",0.0016510639278755068
43,hand_0_16,"[-0.025693416595458984, -0.028974279761314392]",0.00149966054403472
43,hand_0_17,"[-0.027534306049346924, -0.007090270519256592]",0.0008084099456553417
43,hand_0_18,"[-0.03379032015800476, -0.011967331171035767]",0.0012850027517377072
43,hand_0_19,"[-0.03129097819328308, -0.01717950403690338]",0.0012742606752464969
43,hand_0_20,"[-0.02672538161277771, -0.019559577107429504]",0.0010968230789700772
43,hand_1_0,"[0.014256715774536133, -0.00761038064956665]",0.0002611718383072059
43,hand_1_1,"[0.013798058032989502, -0.011883199214935303]",0.0003315968290635851
43,hand_1_2,"[0.011348843574523926, -0.02152794599533081]",0.0005922487092568929
43,hand_1_3,"[0.008364081382751465, -0.025835931301116943]",0.0007374532035733239
43,hand_1_4,"[0.004744172096252441, -0.026868343353271484]",0.0007444150434281482
43,hand_1_5,"[0.01986539363861084, -0.014864563941955566]",0.0006155891256014456
43,hand_1_6,"[0.021335899829864502, -0.010211765766143799]",0.0005595007816125985
43,hand_1_7,"[0.02737104892730713, -0.01459413766860962]",0.0009621631736713709
43,hand_1_8,"[0.032068729400634766, -0.02280062437057495]",0.001548271877059193
43,hand_1_9,"[0.01944786310195923, -0.014139175415039062]",0.0005781356606497923
43,hand_1_10,"[0.01814424991607666, -0.01413959264755249]",0.0005291418852557683
43,hand_1_11,"[0.02342325448989868, -0.02387028932571411]",0.0011184395633918598
43,hand_1_12,"[0.027969658374786377, -0.036464571952819824]",0.002111966797304632
43,hand_1_13,"[0.01642477512359619, -0.012978196144104004]",0.0004382068130155403
43,hand_1_14,"[0.012603044509887695, -0.014684498310089111]",0.00037447122153722034
43,hand_1_15,"[0.017464101314544678, -0.02533167600631714]",0.0009466886440137046
43,hand_1_16,"[0.020069360733032227, -0.037857770919799805]",0.0018359900592486156
43,hand_1_17,"[0.011768460273742676, -0.012237966060638428]",0.00028826447051599757
43,hand_1_18,"[0.0061983466148376465, -0.015459716320037842]",0.0002774223294537137
43,hand_1_19,"[-0.0010851025581359863, -0.010051369667053223]",0.00010220747974543087
43,hand_1_20,"[-0.008552372455596924, -0.00478893518447876]",9.607697482039157e-05
44,pose_0,"[0.006976783275604248, 0.001121431589126587]",4.993311368384212e-05
44,pose_1,"[0.005784332752227783, 0.0013741552829742432]",3.5346808130221063e-05
44,pose_2,"[0.0046343207359313965, 0.0015009790658950806]",2.372986683973899e-05
44,pose_3,"[0.0035503506660461426, 0.0012611448764801025]",1.4195476251366301e-05
44,pose_4,"[0.006818652153015137, 0.001098528504371643]",4.770078205873496e-05
44,pose_5,"[0.006786465644836426, 0.0009079724550247192]",4.68805299276287e-05
44,pose_6,"[0.006681203842163086, 0.0005805492401123047]",4.4975522200729756e-05
44,pose_7,"[0.0054444074630737305, 0.00023621320724487305]",2.9697369303249843e-05
44,pose_8,"[0.008483797311782837, 0.0011486858129501343]",7.32942959242866e-05
44,pose_9,"[0.007165729999542236, 0.0018794834613800049]",5.488014450794054e-05
44,pose_10,"[0.008502483367919922, 0.002689957618713379]",7.952809541222905e-05
44,pose_11,"[0.005729377269744873, 0.003097832202911377]",4.242232825646397e-05
44,pose_12,"[0.007107853889465332, 0.0004494786262512207]",5.072361794944413e-05
44,pose_13,"[0.0005721449851989746, 0.01136934757232666]",0.00012958941410445846
44,pose_14,"[0.0008798092603683472, 0.0005997419357299805]",1.1337547241030421e-06
44,pose_15,"[0.014233291149139404, -0.008043527603149414]",0.00026728491323879666
44,pose_16,"[-0.00487828254699707, -0.0062239766120910645]",6.253552547619279e-05
44,pose_17,"[0.018406569957733154, -0.022587358951568604]",0.000848990602015931
44,pose_18,"[-0.0035879313945770264, -0.011955678462982178]",0.00015581149920240733
44,pose_19,"[0.029981911182403564, -0.024203777313232422]",0.0014847378343780804
44,pose_20,"[-0.0036120712757110596, -0.011035844683647156]",0.0001348369267824001
44,pose_21,"[0.026530027389526367, -0.023395895957946777]",0.0012512103009640896
44,pose_22,"[-0.005754530429840088, -0.011220574378967285]",0.00015901590986189262
44,pose_23,"[0.0006739497184753418, 0.006425023078918457]",4.17351297876678e-05
44,pose_24,"[0.0011963248252868652, 0.0004546642303466797]",1.6379126499543872e-06
44,pose_25,"[0.0006304383277893066, 0.00802469253540039]",6.479314277285653e-05
44,pose_26,"[-0.005156487226486206, 0.004671216011047363]",4.8409619538780646e-05
44,pose_27,"[0.003048121929168701, 0.014041781425476074]",0.00020646267289592402
44,pose_28,"[-0.0010527968406677246, 0.008960247039794922]",8.13944082018736e-05
44,pose_29,"[0.004890024662017822, 0.014272332191467285]",0.00022761180737873588
44,pose_30,"[0.0002745687961578369, 0.007892012596130371]",6.2359250841304e-05
44,pose_31,"[-0.0007437467575073242, 0.013774394989013672]",0.0001902871165526676
44,pose_32,"[-0.0010872185230255127, 0.012454032897949219]",0.0001562849795400112
44,hand_0_0,"[-0.011067897081375122, 0.00019481778144836426]",0.0001225362997718804
44,hand_0_1,"[-0.016575008630752563, 0.0037887394428253174]",0.00028908545767514227
44,hand_0_2,"[-0.018223196268081665, 0.005888581275939941]",0.000366760271668376
44,hand_0_3,"[-0.018573135137557983, 0.009831100702285767]",0.0004416118898564747
44,hand_0_4,"[-0.016615986824035645, 0.011291489005088806]",0.00040358874208856754
44,hand_0_5,"[-0.0199509859085083, 0.0007105022668838501]",0.0003985466521927439
44,hand_0_6,"[-0.023488521575927734, -0.00413687527179718]",0.0005688243828372297
44,hand_0_7,"[-0.025010794401168823, -0.005654715001583099]",0.0006575156383266667
44,hand_0_8,"[-0.027059882879257202, -0.006392739713191986]",0.000773104382479739
44,hand_0_9,"[-0.020110338926315308, 0.004678264260292053]",0.00042631188822039867
44,hand_0_10,"[-0.014323055744171143, 0.019876331090927124]",0.0006002184634867902
44,hand_0_11,"[-0.013401210308074951, 0.06985706090927124]",0.005059601396602886
44,hand_0_13,"[-0.019015371799468994, 0.006923392415046692]",0.00040951772720476676
44,hand_0_14,"[-0.01611045002937317, 0.008276715874671936]",0.00032805062581897637
44,hand_0_15,"[-0.013583749532699585, 0.011227205395698547]",0.00031056839236431877
44,hand_0_16,"[-0.01604515314102173, 0.011311441659927368]",0.00038539565174477985
44,hand_0_17,"[-0.017184972763061523, 0.007649600505828857]",0.0003538396767659435
44,hand_0_18,"[-0.015254825353622437, 0.008528411388397217]",0.00030544349737926524
44,hand_0_19,"[-0.013330072164535522, 0.010761618614196777]",0.0002935032591091513
44,hand_0_20,"[-0.015740513801574707, 0.010434389114379883]",0.00035664025092785323
44,hand_1_0,"[0.010998189449310303, -0.008600592613220215]",0.00019493036446149858
44,hand_1_1,"[0.015698909759521484, -0.014575421810150146]",0.0004588986885813995
44,hand_1_2,"[0.016247153282165527, -0.020795583724975586]",0.0006964262922366515
44,hand_1_3,"[0.0168609619140625, -0.020932435989379883]",0.0007224589131169523
44,hand_1_4,"[0.018881022930145264, -0.019200146198272705]",0.000725138640923717
44,hand_1_5,"[0.012009620666503906, -0.02349644899368286]",0.0006963141038660581
44,hand_1_6,"[0.008671760559082031, -0.018759191036224365]",0.0004271066795276113
44,hand_1_7,"[0.01836228370666504, -0.025802135467529297]",0.0010029236576087897
44,hand_1_8,"[0.02677518129348755, -0.03601187467575073]",0.0020137654509611025
44,hand_1_9,"[0.010783135890960693, -0.02124476432800293]",0.0005676160309953104
44,hand_1_10,"[0.006615340709686279, -0.017380058765411377]",0.0003458291753943854
44,hand_1_11,"[0.017176389694213867, -0.02425473928451538]",0.00088332074068731
44,hand_1_12,"[0.024136781692504883, -0.03260397911071777]",0.0016456036843237598
44,hand_1_13,"[0.010255277156829834, -0.019409894943237305]",0.0004819147312709049
44,hand_1_14,"[0.0059282779693603516, -0.01651906967163086]",0.00030802414249819776
44,hand_1_15,"[0.015673696994781494, -0.02165323495864868]",0.0007145273616586678
44,hand_1_16,"[0.022154927253723145, -0.027708053588867188]",0.0012585770353013004
44,hand_1_17,"[0.0088462233543396, -0.018233776092529297]",0.0004107262582273563
44,hand_1_18,"[0.01196509599685669, -0.015769660472869873]",0.00039184571364359044
44,hand_1_19,"[0.012000322341918945, -0.014379620552062988]",0.0003507812235312713
44,hand_1_20,"[0.008303821086883545, -0.013616442680358887]",0.0002543609559104709
45,pose_0,"[-0.008452773094177246, 0.002854451537132263]",7.959726655948351e-05
45,pose_1,"[-0.006766080856323242, 0.0047730952501297]",6.856228842111456e-05
45,pose_2,"[-0.004941165447235107, 0.004872262477874756]",4.8154057630256375e-05
45,pose_3,"[-0.003565490245819092, 0.00499020516872406]",3.761486831899141e-05
45,pose_4,"[-0.006430625915527344, 0.005350083112716675]",6.997633897842803e-05
45,pose_5,"[-0.005577147006988525, 0.005735129117965698]",6.399627473729907e-05
45,pose_6,"[-0.0045836567878723145, 0.0056241899728775024]",5.2641422400023785e-05
45,pose_7,"[-0.0026733875274658203, 0.0026429742574691772]",1.4132313797654561e-05
45,pose_8,"[-0.0009323060512542725, 0.0010801851749420166]",2.035994585369849e-06
45,pose_9,"[-0.005836427211761475, 0.0031133294105529785]",4.375670261680398e-05
45,pose_10,"[-0.006820976734161377, 0.001479119062423706]",4.871351680879599e-05
45,pose_11,"[0.0006197690963745117, 0.006730705499649048]",4.568651025582682e-05
45,pose_12,"[0.0007448494434356689, 0.0009581148624420166]",1.4727847830187102e-06
45,pose_13,"[0.00018674135208129883, 0.010737001895904541]",0.00011531808204523486
45,pose_14,"[0.0008806437253952026, 0.0342831015586853]",0.0011761065858542086
45,pose_15,"[0.012721240520477295, -0.008587002754211426]",0.00023556657668066805
45,pose_16,"[-0.00253412127494812, 0.0053519606590271]",3.506525353191847e-05
45,pose_17,"[0.015607595443725586, -0.013243436813354492]",0.00041898565416431666
45,pose_18,"[-0.006063938140869141, 0.017372608184814453]",0.0003385788609193696
45,pose_19,"[0.01811140775680542, -0.01799488067626953]",0.0006518388214864501
45,pose_20,"[-0.006479054689407349, 0.01364588737487793]",0.00022818839191618423
45,pose_21,"[0.017087161540985107, -0.01811349391937256]",0.0006200697514948672
45,pose_22,"[-0.0006837546825408936, 0.011407256126403809]",0.00013059301279927382
45,pose_23,"[0.00044089555740356445, 0.003573119640350342]",1.2961572856795556e-05
45,pose_24,"[0.0006200075149536133, 0.0028117895126342773]",8.290569581959062e-06
45,pose_25,"[0.0014500617980957031, 0.008836030960083008]",8.017812234584198e-05
45,pose_26,"[-0.0035421252250671387, 0.008497357368469238]",8.475173335753539e-05
45,pose_27,"[0.0019235610961914062, 0.00938868522644043]",9.184749757196187e-05
45,pose_28,"[-0.0007270276546478271, 0.013330459594726562]",0.0001782297222172602
45,pose_29,"[0.001525580883026123, 0.008283495903015137]",7.094370140592332e-05
45,pose_30,"[-0.00040408968925476074, 0.012668848037719727]",0.00016066299907979698
45,pose_31,"[0.0027947425842285156, 0.010679960250854492]",0.00012187213707193223
45,pose_32,"[0.0031259357929229736, 0.01570749282836914]",0.00025649680553474496
45,hand_0_0,"[-0.0023778975009918213, 0.027981817722320557]",0.0007886365195703959
45,hand_0_1,"[-0.0040045976638793945, 0.03237733244895935]",0.0010643284589599844
45,hand_0_2,"[-0.007138460874557495, 0.03161825239658356]",0.00105067150827165
45,hand_0_3,"[-0.011538207530975342, 0.03078339993953705]",0.0010807479448653456
45,hand_0_4,"[-0.016872376203536987, 0.030530288815498352]",0.001216775613911425
45,hand_0_5,"[-0.00267830491065979, 0.026763930916786194]",0.0007234813153129682
45,hand_0_6,"[-0.0011819303035736084, 0.020455554127693176]",0.00041982665391349094
45,hand_0_7,"[-0.0003300905227661133, 0.017811529338359833]",0.00031735953712447307
45,hand_0_8,"[-0.00018715858459472656, 0.015212684869766235]",0.00023146080928260204
45,hand_0_9,"[-0.004298120737075806, 0.027315497398376465]",0.0007646102399911925
45,hand_0_10,"[-0.004344850778579712, 0.025642096996307373]",0.0006763948666561603
45,hand_0_11,"[-0.006424635648727417, 0.02817872166633606]",0.0008353162979677364
45,hand_0_12,"[-0.00676843523979187, 0.029988572001457214]",0.00094512616628184
45,hand_0_13,"[-0.005073606967926025, 0.027991488575935364]",0.0008092649203617075
45,hand_0_14,"[-0.0037286877632141113, 0.030084863305091858]",0.0009190021125216052
45,hand_0_15,"[-0.005861371755599976, 0.03268027305603027]",0.0011023559258740434
45,hand_0_16,"[-0.007161259651184082, 0.03446485102176666]",0.0012391095957442477
45,hand_0_17,"[-0.005169600248336792, 0.028623446822166443]",0.0008460264747089941
45,hand_0_18,"[-0.0029755234718322754, 0.030249863862991333]",0.0009239080036609337
45,hand_0_19,"[-0.004546463489532471, 0.0330352783203125]",0.0011119999439621608
45,hand_0_20,"[-0.005444169044494629, 0.03492437303066254]",0.0012493508081699023
45,hand_1_0,"[0.009971857070922852, -0.014445900917053223]",0.0003081219867482332
45,hand_1_1,"[0.011716067790985107, -0.016121864318847656]",0.00039718075359829186
45,hand_1_2,"[0.01328742504119873, -0.018282771110534668]",0.0005108153837056761
45,hand_1_3,"[0.011626243591308594, -0.01849132776260376]",0.0004770987424684847
45,hand_1_4,"[0.00902557373046875, -0.019853413105010986]",0.00047561899308234956
45,hand_1_5,"[0.01365894079208374, -0.013272106647491455]",0.00036271547842403606
45,hand_1_6,"[0.0129469633102417, -0.018290996551513672]",0.0005021844138042297
45,hand_1_7,"[0.011003613471984863, -0.02048051357269287]",0.0005405309456421037
45,hand_1_8,"[0.011721312999725342, -0.019422531127929688]",0.000514623893852928
45,hand_1_9,"[0.012361466884613037, -0.0134621262550354]",0.0003340347068458982
45,hand_1_10,"[0.014965474605560303, -0.017866551876068115]",0.0005431791061099034
45,hand_1_11,"[0.013619065284729004, -0.02124810218811035]",0.0006369607858260906
45,hand_1_12,"[0.013387322425842285, -0.022722601890563965]",0.0006955370384105208
45,hand_1_13,"[0.010476648807525635, -0.014010787010192871]",0.0003060623228812176
45,hand_1_14,"[0.01150810718536377, -0.01809030771255493]",0.00045969576412474566
45,hand_1_15,"[0.010229527950286865, -0.01955467462539673]",0.0004870285417908349
45,hand_1_16,"[0.01022803783416748, -0.020157277584075928]",0.0005109285975386513
45,hand_1_17,"[0.008707940578460693, -0.015516102313995361]",0.00031657766013637456
45,hand_1_18,"[0.010052978992462158, -0.013193070888519287]",0.00027511950609238056
45,hand_1_19,"[0.010053575038909912, -0.013832449913024902]",0.00029241104165933507
45,hand_1_20,"[0.01097482442855835, -0.014909148216247559]",0.00034272947177171886
46,pose_0,"[-0.0015366077423095703, 0.020130455493927002]",0.00040759640174670153
46,pose_1,"[-0.0016263723373413086, 0.014242306351661682]",0.00020548837719425173
46,pose_2,"[-0.0005244612693786621, 0.014303252100944519]",0.00020485808028625208
46,pose_3,"[-0.0005998611450195312, 0.014298543334007263]",0.00020480817486778768
46,pose_4,"[-0.0020112991333007812, 0.014958381652832031]",0.0002277985058753984
46,pose_5,"[-0.0018057823181152344, 0.01492108404636383]",0.00022589959889907085
46,pose_6,"[-0.0014289915561676025, 0.014808714389801025]",0.00022134003874629826
46,pose_7,"[-0.00183182954788208, 0.0077187418937683105]",6.293457591510787e-05
46,pose_8,"[-0.0005582273006439209, 0.007929593324661255]",6.319006801369653e-05
46,pose_9,"[-0.00023114681243896484, 0.017122387886047363]",0.0002932295957691622
46,pose_10,"[-0.0028864145278930664, 0.019606292247772217]",0.0003927380845318851
46,pose_11,"[-0.00027233362197875977, 0.004496097564697266]",2.0289058912936753e-05
46,pose_12,"[0.00011682510375976562, 0.006953775882720947]",4.836864713197997e-05
